Theraflu Zatoki prosz.do sporz.roztw.doust. 0,65g+0,01g 14 sasz.	grypa_odpornosc
Tonsilotren tabl. - 60 tabl.	grypa_odpornosc
Ultrapiryna FAST C tabl.mus. 0,5g+0,25g 10 tabl.	grypa_odpornosc
Ultrapiryna Plus prosz.mus. 0,5g+0,3g+0,2g 12 sasz.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 10 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 10 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 10 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Upsarin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Verbascon Baby kaps.twist-off - 20 kaps.	grypa_odpornosc
Verbascon Baby kaps.twist-off - 20 kaps.	grypa_odpornosc
Verbascon Grip Kids prosz. - 10 sasz.	grypa_odpornosc
Verbascon Grip prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Verbascon Kids prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Verbascon Oskrzela tabl. - 15 tabl.	grypa_odpornosc
Verbascon prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Vicks Antigrip Complex - 0,5g+0,2g+0,01g 10 sasz.	grypa_odpornosc
Vicks Antigrip Complex (Vicks SymptoMed Complete Cytrynowy) pr.do p.rozt.doust. 0,5g+0,2g+0,01g 5 sasz.	grypa_odpornosc
Vicks Antigrip Complex prosz.do sporz.roztw.doust. 0,5g+0,2g+0,01g 10 sasz.	grypa_odpornosc
Vicks Antigrip Max gran.do sporz.roztw.doust. (1g+0,016g+4mg)/sasz 10 sasz.	grypa_odpornosc
Vicks Antigrip Max gran.do sporz.roztw.doust. (1g+0,016g+4mg)/sasz 14 sasz.	grypa_odpornosc
Vicks Antigrip Zatoki i Katar gran.do sporz.roztw.doust. (0,65g+0,016g+4mg)/s 10 sasz.	grypa_odpornosc
Vicks BabyBalm maść - 50 g	grypa_odpornosc
Vicks VapoRub maść - 100 g	grypa_odpornosc
Vicks VapoRub maść - 100 g	grypa_odpornosc
Vicks VapoRub maść - 100 g (słoik)	grypa_odpornosc
Vicks VapoRub maść - 100 g (słoik)	grypa_odpornosc
Vicks VapoRub maść - 40 g	grypa_odpornosc
Vicks VapoRub maść - 50 g	grypa_odpornosc
Vicks VapoRub maść - 50 g	grypa_odpornosc
Vicks VapoRub maść - 50 g	grypa_odpornosc
Vicks VapoRub maść - 50 g	grypa_odpornosc
Vicks VapoRub maść - 50 g	grypa_odpornosc
Vicks VapoRub maść - 50 g (słoik)	grypa_odpornosc
Vicks VapoRub maść - 50 g (słoik)	grypa_odpornosc
Zdrovit Gripovita Junior prosz. 10 g 10 sasz.	grypa_odpornosc
Zdrovit Gripovita napój instant - 10 g 10 sasz.	grypa_odpornosc
Zdrovit Herba Gripovita - - 10 sasz.	grypa_odpornosc
Zdrovit p/przeziębieniu - - 5 sasz.	grypa_odpornosc
Hascovir control Max tabl. 0,4 g 30 tabl.	opryszczka_masc
Hascovir control Max tabl. 0,4 g 60 tabl.	opryszczka_masc
Hascovir Control tabl. 0,2 g 25 tabl.	opryszczka_masc
Hascovir Control tabl. 0,2 g 30 tabl.	opryszczka_masc
Hevipoint tabl. 0,2 g 30 tabl.	opryszczka_masc
Heviran Comfort MAX tabl. 0,4 g 30 tabl.	opryszczka_masc
Heviran Comfort MAX tabl. 0,4 g 60 tabl.	opryszczka_masc
Heviran Comfort tabl. 0,2 g 25 tabl.	opryszczka_masc
INVIRUM tabl. 0,2 g 30 tabl.	opryszczka_masc
Oprin Forte tabl.powl. - 15 tabl.	opryszczka_masc
Oprin tabl.powl. - 30 tabl.	opryszczka_masc
Zovirax Intensive krem 0,05 g/g 2 g	opryszcza_odpornosc
ZoHascovir LIPOŻEL żel 0,05 g/g 3 g	opryszcza_odpornosc
ZoViru-Merz żel 0,01 g/g 2 g	opryszcza_odpornosc
ZoAciclovir Ziaja krem 0,05 g/g 5 g (tub.)	opryszcza_odpornosc
ZoAxoviral krem 0,05 g/g 10 g (tub.)	opryszcza_odpornosc
ZoHeviPoint sztyft 0,05 g/g 1 szt.	opryszcza_odpornosc
ZoSonol płyn do stos.na skór. (0,021g+2mg+0,021g)/ 8 g	opryszcza_odpornosc
ZoVirolex krem 0,05 g/g 5 g	opryszcza_odpornosc
ZoZovirax Intensive krem 0,05 g/g 2 g (dyspenser)	opryszcza_odpornosc
ZoZovirax Intensive krem 0,05 g/g 2 g	opryszcza_odpornosc
ZoZovirax Intensive krem 0,05 g/g 2 g	opryszcza_odpornosc
ZoHascovir pro krem 0,05 g/g 5 g	opryszcza_odpornosc
ZoSonol płyn - 25 ml	opryszcza_odpornosc
ZoVratizolin krem 0,03 g/g 3 g (tub.)	opryszcza_odpornosc
ZoHerpex krem 0,05 g/g 2 g	opryszcza_odpornosc
ZoLips Help Maść - - 10 ml	opryszcza_odpornosc
ZoLips Help Sztyft - - 3,8 g	opryszcza_odpornosc
ZoCELIP duo - krem niesterydowy - - 5 g	opryszcza_odpornosc
ZoErazaban Protect Ochronny balsam d/ust SPF 50 - - 5 ml	opryszcza_odpornosc
ZoLIPSKIN HELP Maść - - 10 g	opryszcza_odpornosc
ZoErazaban 10% krem 0,1 g/g 2 g (tub.)	opryszcza_odpornosc
ZoZovirax Duo krem (0,05g+0,01g)/g 2 g (tub.)	opryszcza_odpornosc
ZoEndvir Simplex - - 5 ml	opryszcza_odpornosc
ZoTonisan H żel - 2 g	opryszcza_odpornosc
ZoHerpes Help żel - 4 g (tub.)	opryszcza_odpornosc
Aescin tabl.dojelit. 0,02 g 30 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 30 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 30 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 30 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 30 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 90 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 90 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 90 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 90 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 90 tabl.	nogi
Aescin tabl.dojelit. 0,02 g 90 tabl.	nogi
Aescin tabl.powl. 0,02 g 30 tabl. (1 blist. po 30 tabl.)	nogi
Aescin tabl.powl. 0,02 g 90 tabl. (3 blist. po 30 tabl.)	nogi
Aesciner Retard kaps.o przedł.uwaln. 0,05 g glikozydów 30 kaps.	nogi
Aesciner Retard kaps.o przedł.uwaln. 0,05 g glikozydów 60 kaps.	nogi
Aflavic Comfort tabl.powl. 0,6 g 30 tabl. (3 blist. po 10 tabl.)	nogi
Aflavic Comfort tabl.powl. 0,6 g 30 tabl. (poj.)	nogi
Aflavic Max tabl. 1 g 30 tabl. (blist. Alu/PVC/PVDC)	nogi
Aflavic Max tabl. 1 g 60 tabl. (blist. Alu/PVC/PVDC)	nogi
Aliness Diosmina Mikronizowana PLUS 500 mg	nogi
Allnutrition Diosminall kaps. - 60 kaps.	nogi
Circo3System tabl. - 30 tabl.	nogi
Cyclo 3 Fort kaps.twarde 0,15g+0,15g+0,1g 30 kaps.	nogi
Cyclo 3 Fort kaps.twarde 0,15g+0,15g+0,1g 60 kaps.	nogi
Cyclo 3 Fort kaps.twarde 0,15g+0,15g+0,1g 60 kaps.	nogi
Cyclo 3 Fort kaps.twarde 0,15g+0,15g+0,1g 60 kaps.	nogi
Cyclo 3 Fort kaps.twarde 0,15g+0,15g+0,1g 60 kaps.	nogi
Cyclo 3 Fort kaps.twarde 0,15g+0,15g+0,1g 60 kaps.	nogi
Cyclo 4 Dios kaps. - 30 kaps.	nogi
Cyclo 4 Dios kaps. - 60 kaps.	nogi
Cyclo 4 Dios kaps. - 60 kaps.	nogi
Cyclo 4 Dios kaps. - 90 kaps.	nogi
Cyclo 4 Dios kaps. - 90 kaps.	nogi
Cyclo5Max kaps. - 60 kaps.	nogi
Cyclo5Max kaps. - 90 kaps.	nogi
Cyclodetramax (1x60tab) +CycloDetramax Żel (1x75ml) gratis - - 1 zest.	nogi
Cyclodetramax (6x60tab) +CycloDetramax Żel (6x75ml) gratis - - 1 zest.	nogi
Cyclodetramax tabl.powl. - 60 tabl. (4 blist.po 15szt.)	nogi
Cyclofast APTEO kaps. - 60 kaps.	nogi
CycloMAX 30 kaps. - 30 kaps.	nogi
CycloMAX kaps. - 60 kaps.	nogi
Cyclonea + Żel gratis - - 60 tabl. + 50 g	nogi
Cyclotriven kaps. - 30 kaps.	nogi
Cyclovena kaps.twarde - 30 kaps.	nogi
Cyclovena LEK-AM kaps.twarde - 60 kaps.	nogi
CycloVenox 3 Extra Activlab Pharma kaps. - 30 kaps.	nogi
CycloVenox 3 Extra kaps. - 60 kaps.	nogi
Cyklo - complex kaps. - 60 kaps.	nogi
Cyklo Med kaps. - 30 kaps.	nogi
Detramax Plus tabl.powl. - 30 tabl.	nogi
Detramax supl. diety (1x60tabl.) + Detramax Żel (1x75ml) gratis - - 1 zest.	nogi
Detramax supl.diet.(6x60tabl) + Detramax Żel (6x75ml) gratis - - 1 zest.	nogi
Detramax tabl.powl. - 30 tabl.	nogi
Detramax tabl.powl. - 60 tabl.	nogi
DIH Cyclo kaps. - 30 kaps.	nogi
DIH Cyclo kaps. - 60 kaps.	nogi
DIH MAX COMFORT tabl.powl. 1 g 30 tabl.	nogi
DIH MAX COMFORT tabl.powl. 1 g 60 tabl.	nogi
Dih Max tabl. 1 g 30 tabl.	nogi
Dih Max tabl. 1 g 60 tabl.	nogi
DIH Skurcz kaps.miękkie - 30 kaps.	nogi
DIH Skurcz kaps.miękkie - 60 kaps.	nogi
DIH tabl.powl. 0,5 g 30 tabl.	nogi
DIH tabl.powl. 0,5 g 60 tabl.	nogi
Diofast kaps. - 60 kaps.	nogi
Diohespan forte tabl. 0,6 g 30 tabl.	nogi
Diohespan Max prosz.doust. 1 g 30 sasz.	nogi
Diohespan Max tabl. 1 g 30 tabl.	nogi
Diohespan Max tabl. 1 g 60 tabl.	nogi
Diosmilegs kaps. - 60 kaps.	nogi
DIOSMINA + hesperydyna kaps. - 60 kaps.	nogi
Diosmina 500 Complex tabl. - 60 tabl.	nogi
Diosmina 500 Complex Zyskaj Zdrowie tabl. - 60 tabl.	nogi
Diosmina APTEO z hesperydyną 450 mg + 50 mg kaps. - 60 kaps.	nogi
Diosmina Colfarm Max tabl. 1 g 30 tabl.	nogi
Diosmina Colfarm Max tabl. 1 g 60 tabl.	nogi
Diosmina Colfarm tabl. - 30 tabl.	nogi
Diosmina Max tabl. 0,45 g 60 tabl.	nogi
Diosminal kaps. 0,3 g 60 kaps. (50+10)	nogi
Diosminex Max tabl.powl. 1 g 30 tabl.	nogi
Diosminex Max tabl.powl. 1 g 60 tabl.	nogi
Diosminex tabl.powl. 0,5 g 60 tabl.	nogi
Diosminex tabl.powl. 0,5 g 60 tabl. (4 blist. po 15 tabl.)	nogi
Diosminex tabl.powl. 0,5 g 90 tabl. (6 blist. po 15 tabl.)	nogi
Diosminum Complex tabl.powl. 0,5 g 15 tabl. (blist.)	nogi
Diosminum Complex tabl.powl. 0,5 g 60 tabl. (4 blist. po 15 tabl.)	nogi
Diosminum Forte Compositum tabl. 0,5 g 30 tabl.	nogi
Diosminum Forte Compositum tabl. 0,5 g 60 tabl.	nogi
Diosmisal tabl. - 60 tabl.	nogi
Diosmitrin tabl. - 60 tabl. (2 blist. po 30 tabl.)	nogi
Diostrin extra tabl. - 60 tabl.	nogi
Diostrin tabl. - 30 tabl.	nogi
duoVenium tabl. - 60 tabl. (30+30tabl.)	nogi
Esceven tabl.powl. 0,167 g 40 tabl. (2 blist. po 20 tabl.)	nogi
Esceven tabl.powl. 0,167 g 60 tabl.	nogi
Escinal kaps. - 90 kaps.	nogi
FUSHI Cleavers - 60 kaps.Na obrzęki - cena	nogi
Gold3vena tabl. - 60 tabl.	nogi
HEEL Aesculus comp. N krop. - 30 ml	nogi
HEEL Hamamelis-Homaccord krop.doust. - 30 ml (but.)	nogi
Hiposem tabl. 0,34 g 30 tabl. (poj.)	nogi
LiotoMax 3 kaps. - 30 kaps.	nogi
Lynfase Koncentrat w płynie płyn doust. - 180 g (but. ze szkła barwnego)	nogi
Maxi3Vena kaps.twarde - 30 kaps.	nogi
Maxi3Vena kaps.twarde - 60 kaps.	nogi
Maxi3Vena plus kaps. - 30 kaps.	nogi
Multiflav tabl. - 30 tabl.	nogi
Multiflav tabl. - 60 tabl.	nogi
Na Krążenie tabl. - 30 tabl.	nogi
neoFitoroid kaps. - 50 kaps.	nogi
Niverosin tabl. - 30 tabl.	nogi
Olimp Diohesmin tabl. - 30 tabl.	nogi
Olimp Venasid kaps. - 30 kaps.	nogi
Otrex 600 tabl. 0,6 g 30 tabl.	nogi
Otrex 600 tabl. 0,6 g 30 tabl.	nogi
Otrex 600 tabl. 0,6 g 30 tabl.	nogi
Otrex 600 tabl. 0,6 g 30 tabl.	nogi
Otrex 600 tabl. 0,6 g 30 tabl. (2 blist. po 15 tabl.)	nogi
Panawit Diosmina 500 kaps. - 60 kaps.	nogi
Panawit Zdrowe Nogi Kompleks kaps. - 60 kaps.	nogi
Panawit Zdrowe Żyły kaps. - 30 kaps.	nogi
Panawit Zdrowe Żyły Plus kaps. - 60 kaps.	nogi
Pelethrocin tabl.powl. 0,5 g 30 tabl. (2 blist. po 15 tabl.)	nogi
Phlebodia tabl.powl. 0,6 g 30 tabl. (2 blist. po 15 tabl.)	nogi
Procto-Glyvenol Complex tabl. - 30 tabl.	nogi
Procto-Hemolan control tabl. 1 g 20 tabl.	nogi
ProDiosmin Optimal kaps. - 30 kaps.	nogi
Redblocker tabl. - 30 tabl.	nogi
Regu-therm zimne stopy i dłonie tabl. - 30 tabl.	nogi
Reparil tabl.dojelit. 0,02 g 20 tabl.	nogi
Reparil tabl.dojelit. 0,02 g 40 tabl.	nogi
Reparil tabl.dojelit. 0,02 g 40 tabl.	nogi
Reparil tabl.dojelit. 0,02 g 40 tabl.	nogi
Reparil tabl.dojelit. 0,02 g 40 tabl.	nogi
Reparil tabl.dojelit. 0,02 g 40 tabl.	nogi
Rodzina Zdrowia Venodrin tabl. - 30 tabl.	nogi
Ruscoven Plus kaps. - 50 kaps.	nogi
Ruskolina kaps. - 30 kaps.	nogi
Ruskolina kaps.twarde - 30 kaps.	nogi
Ruskolina Plus kaps. - 30 kaps.	nogi
Ruskolina Plus kaps.twarde - 30 kaps.	nogi
Ruszczyk kaps. - 30 kaps.	nogi
Sapoven T kaps.miękkie 0,2g+0,1g 48 kaps. (4x12)	nogi
Solescin tabl. - 30 tabl.	nogi
SOLGAR Myszopłoch Kolczasty kaps. - 100 kaps.	nogi
SWANSON Butcher's Broom - 100 kaps. 100k	nogi
Troxeratio Teva kaps.miękkie 0,3 g 50 kaps. (5 blist. po 10 kaps.)	nogi
Troxerutin Synteza kaps.twarde 0,2 g 64 kaps. (4x16 szt)	nogi
Troxescorbin kaps. 0,05g+0,2g 20 kaps.	nogi
Varivenol kaps. - 30 kaps.	nogi
Varivenol Monodosis płyn - 15 sasz.	nogi
Varixinal tabl. - 30 tabl.	nogi
Varixinal tabl. - 60 tabl.	nogi
Varixinal tabl. - 90 tabl.	nogi
Venalex kaps. 0,5 g 30 kaps.	nogi
Venalex kaps. 0,5 g 60 kaps.	nogi
Venaprotect kaps. - 30 kaps.	nogi
Venescin forte tabl.draż. 0,1g+0,06g 30 tabl. (1 blist. po 30 tabl.)	nogi
Venescin forte tabl.draż. 0,1g+0,06g 30 tabl. (3 blist. po 10 tabl.)	nogi
Venescin tabl.draż. 0,025g+0,015g+0,5mg 30 tabl.	nogi
Veno Farm kaps. - 60 kaps.	nogi
Veno3Fort kaps. - 60 kaps.	nogi
Venobon kaps. - 30 kaps.	nogi
Venobon kaps. - 60 kaps.	nogi
Venoczar® tabl.powl. - 60 tabl.	nogi
VenoDetramax (1x60tab) +VenoDetramax Żel (1x75ml) gratis - - 1 zest.	nogi
VenoDetramax (6x60tab) +VenoDetramax Żel (6x75ml) gratis - - 1 zest.	nogi
Venodetramax tabl.powl. - 60 tabl. (4 blist.po 15szt.)	nogi
Venolan kaps.twarde 0,3 g 50 kaps.	nogi
Venoruton 300 kaps.twarde 0,3 g 50 kaps.	nogi
Venoruton 300 kaps.twarde 0,3 g 50 kaps.	nogi
Venoruton 300 kaps.twarde 0,3 g 50 kaps. (5 blist. po 10 kaps.)	nogi
Venoruton forte tabl. 0,5 g 60 tabl.	nogi
Venoruton kaps. 0,3 g 50 kaps.	nogi
VENOSAN caps + VENOSAN fix GRATIS zest. - 60 kaps. (+20 sasz.)	nogi
Venosan caps kaps. 0,85 g 60 kaps.	nogi
Venosan caps Pakiet kaps. 0,85 g 60 kaps. (+15 kaps.gratis)	nogi
Venotonin kaps.twarde - 65 kaps. (słoik)	nogi
Venotrex kaps.twarde 0,2 g 64 kaps. (4x16 szt)	nogi
Venotrex kaps.twarde 0,3 g 50 kaps.	nogi
Aesculan maść doodbyt. (0,0625g+5mg)/g 30 g	hemoroidy_masc
Anusir Maść - - 30 g	hemoroidy_masc
Apirectal maść - - 20 g	hemoroidy_masc
Apirectum maść z kwasem hialuronowym i propolisem - - 20 g	hemoroidy_masc
Avenoc maść - 30 g	hemoroidy_masc
Criorectum sztyft krioterapeutyczny - - 1 szt.	hemoroidy_masc
Fitoroid maść doodbyt. - 40 ml	hemoroidy_masc
Gaf Żel żel - 15 ml	hemoroidy_masc
Hemkortin-HC maść (5mg+5mg)/g 30 g	hemoroidy_masc
Hemoclin Żel - - 37 g	hemoroidy_masc
Hemoclin Żel - - 45 ml	hemoroidy_masc
Hemoclin Żel - - 45 ml	hemoroidy_masc
Hemorex Sztyft na hemoroidy - - 1 szt.	hemoroidy_masc
Hemoro Żel SwissMedicus - - 200 ml	hemoroidy_masc
Hemoroidal (Neo-Aesculan) żel doodbyt. (0,05g+5mg)/g 30 g	hemoroidy_masc
HIMALAYA Pilex maść - - 30 g	hemoroidy_masc
Kora dębu z rokitnikiem HEMOFIT żel - 100 ml	hemoroidy_masc
Neo Fitoroid maść doodbyt. - 40 ml (tub.)	hemoroidy_masc
Neo-Aesculan żel - 30 g	hemoroidy_masc
NeoFitoroid zestaw ( biomaść +płyn ) - - 40 ml + 100 ml	hemoroidy_masc
Posterisan maść doodbyt. 0,1667 g 25 g	hemoroidy_masc
Proctinum Emulsja - - 30 ml	hemoroidy_masc
Procto-eze - - 30 ml	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 1 tub. po 30 g	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub. Alu)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tub.)	hemoroidy_masc
Procto-Glyvenol krem doodbyt. (0,05g+0,02g)/g 30 g (tuba)	hemoroidy_masc
Procto-Hemolan krem doodbyt. (0,05g+0,02g)/g 20 g	hemoroidy_masc
Procto-zac żel proktologiczny - - 30 ml	hemoroidy_masc
Proctocomfort maść - 25 g	hemoroidy_masc
Proctomina Maść na hemoroidy - - 20 g	hemoroidy_masc
Proctomina Żel chłodzący na hemoroidy - - 30 g	hemoroidy_masc
Proctoulgin maść doodbyt. - 30 ml (tub. karton)	hemoroidy_masc
PRODERMA PICHTOWY PROOIL Krem a/bakt.c/m.i tł. - - 75 ml	hemoroidy_masc
Proktis-M maść doodbyt. - 30 g	hemoroidy_masc
Proktis-M PLUS maść doodbyt. - 30 g	hemoroidy_masc
Proktosanol Maść p/hemoroidom maść doodbyt. - 40 g (tub.)	hemoroidy_masc
Proktosedon maść doodbyt. (5mg+10mg+5mg+10mg)/ 15 g	hemoroidy_masc
PRORECTAL Emulsja - - 30 ml	hemoroidy_masc
ProRectal żel ochr-regen.do piel.okol.odbytu - - 50 ml	hemoroidy_masc
Rectostop maść maść - 50 ml (tuba)	hemoroidy_masc
RECTOSTOP PLUS Maść - - 50 g	hemoroidy_masc
RECTOSTOP ULTRA maść - 50 ml	hemoroidy_masc
Rectostop Ultra Plus MAŚĆ - - 50 g	hemoroidy_masc
Ruskorex maść (0,01g+0,01g)/g 40 g (tub.)	hemoroidy_masc
Anusir - - 10 czop.	hemoroidy_czopki
Anusir czop.doodbyt. - 5 szt.	hemoroidy_czopki
Apirectal czop.doodbyt. - 10 czop.	hemoroidy_czopki
Apirectum Czopki propolisowe z kw.hialuron. czop.doodbyt. - 10 czop.	hemoroidy_czopki
Apirectum Czopki z kw.hialuron.propolisem czop.doodbyt. - 10 czop.	hemoroidy_czopki
Avenoc czop.doodbyt. - 10 czop.	hemoroidy_czopki
Biohemoril (Czopki przeciw hemoroidom) czop.doodbyt. 2 g 10 czop. (2 blist. po 5 szt.)	hemoroidy_czopki
Criorectum Protect czop.doodbyt. - 10 szt.	hemoroidy_czopki
Czopki z kwasem hialuronowym APTEO - - 10 czop.	hemoroidy_czopki
Hemkortin-HC czop.doodbyt. 0,01g+0,01g 12 czop.	hemoroidy_czopki
Hemocal czop.doodbyt. - 10 czop.	hemoroidy_czopki
Hemorectal czop.doodbyt. - 10 czop.	hemoroidy_czopki
Hemorol czop.doodbyt. - 12 czop. (2 blist. po 6 szt.)	hemoroidy_czopki
Posterisan czop.doodbyt. 0,3871 g 10 czop.	hemoroidy_czopki
Proctinum czopki - - 10 czop.	hemoroidy_czopki
Proctinum czopki + Proctinum emulsja gratis czop.doodbyt. - 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop.	hemoroidy_czopki
Procto-Glyvenol czop.doodbyt. 0,4g+0,04g 10 czop. (2 blist. po 5 szt.)	hemoroidy_czopki
Procto-Hemolan protect czop.doodbyt. - 10 czop. (1 blist. po 10 szt.)	hemoroidy_czopki
Procto-Hemolan protect czop.doodbyt. - 10 czop. (2 blist. po 5 szt.)	hemoroidy_czopki
Proctocomfort czop.doodbyt. - 10 czop.	hemoroidy_czopki
Proctomina czop.doodbyt. 0,2g+0,1g+0,15g 10 czop.	hemoroidy_czopki
Proctomina czop.doodbyt. 0,2g+0,1g+0,15g 6 czop.	hemoroidy_czopki
Proktis-M czop.doodbyt. - 10 czop.	hemoroidy_czopki
Proktosedon czop.doodbyt. 5mg+5mg+10mg+10mg 12 czop.	hemoroidy_czopki
Propolis Czopki p/hemor.3% czop.doodbyt. 2 g 10 czop.	hemoroidy_czopki
Proxelan czopki - - 10 czop.	hemoroidy_czopki
Ruskorex czop.doodbyt. (0,025g+0,025g)/2g 10 czop.	hemoroidy_czopki
UniGel Apotex Procto czop.doodbyt. - 10 czop.	hemoroidy_czopki
UniGel Apotex Procto czop.doodbyt. - 5 czop.	hemoroidy_czopki
Dafurag max tabl. 0,1 g 15 tabl.	furagina_zurawina
Dafurag max tabl. 0,1 g 30 tabl.	furagina_zurawina
Dafurag zaw.doust. 0,01 g/ml 1 but. po 140 ml	furagina_zurawina
Furagina APTEO MED tabl. 0,05 g 30 tabl.	furagina_zurawina
Furagina Forte Apteo Med tabl. 0,1 g 15 tabl.	furagina_zurawina
Furagina Forte Apteo Med tabl. 0,1 g 30 tabl.	furagina_zurawina
Furaginum Adamed tabl. 0,05 g 30 tabl.	furagina_zurawina
Furaginum Hasco Max tabl. 0,1 g 30 tabl.	furagina_zurawina
Furaginum Hasco tabl. 0,05 g 30 tabl.	furagina_zurawina
Furaginum Teva tabl. 0,05 g 30 tabl.	furagina_zurawina
Furaginum Teva tabl. 0,1 g 30 tabl.	furagina_zurawina
Furaginum US Pharmacia (Urointima FuragiActive) tabl. 0,05 g 30 tabl.	furagina_zurawina
Furazek tabl. 0,1 g 30 tabl.	furagina_zurawina
neoFuragina Max tabl. 0,1 g 25 tabl.	furagina_zurawina
neoFuragina tabl. 0,05 g 30 tabl.	furagina_zurawina
UroFuraginum Max tabl. 0,1 g 15 tabl.	furagina_zurawina
UroFuraginum Max tabl. 0,1 g 30 tabl.	furagina_zurawina
Urofuraginum tabl. 0,05 g 30 tabl.	furagina_zurawina
Alerbon kaps. - 30 kaps.	alergia_calcium
Alerbon kaps. - 60 kaps.	alergia_calcium
Alercium pastyl.do ssania - 12 pastyl.	alergia_calcium
Alerdes tabl.powl. 5 mg 10 tabl.	alergia_calcium
AlergoTeva (Flynise) tabl.powl. 5 mg 10 tabl.	alergia_calcium
Aleric Deslo Active roztw.doust. 0,5 mg/ml 60 ml (but.)	alergia_calcium
Aleric Deslo Active tabl.powl. 5 mg 10 tabl.	alergia_calcium
Aleric Deslo Active tabl.uleg.rozpad.w j.ust. 2,5 mg 10 tabl.	alergia_calcium
Aleric Deslo Active tabl.uleg.rozpad.w j.ust. 5 mg 10 tabl.	alergia_calcium
Alerzina tabl.powl. 0,01 g 10 tabl. (blist.)	alergia_calcium
Alerzina tabl.powl. 0,01 g 10 tabl. (poj.)	alergia_calcium
Allegra tabl.powl. 0,12 g 10 tabl.	alergia_calcium
Allergocaps kaps. - 30 kaps.	alergia_calcium
Allerin tabletki tabl. - 15 tabl.	alergia_calcium
Allertec Fexo tabl.powl. 0,12 g 10 tabl.	alergia_calcium
Allertec tabl.powl. 0,01 g 7 tabl.	alergia_calcium
